length,price_change,max_price,min_price,volatility,avg_volume,trend_slope,normalized_series,segment_id,start_date,end_date,code
5,-0.12157809983896939,12.42,10.61,0.04440297686820262,16242219.4,-0.30199999999999994,[1.         0.71823204 0.19889503 0.         0.16574586],13,2024-12-12,2024-12-18,688512
2,0.0702247191011236,11.43,10.68,,16927357.5,0.375,[0. 1.],14,2024-12-19,2024-12-20,688512
4,0.009514747859181698,10.61,10.41,0.013433605526119503,13604966.5,0.02499999999999991,[0.5 0.  0.1 1. ],15,2024-12-23,2024-12-26,688512
9,-0.10190476190476193,10.5,8.73,0.03406840160444739,9166928.111111112,-0.11888888888888892,"[1.         0.86440678 0.66666667 0.36158192 0.20338983 0.
 0.1920904  0.27118644 0.39548023]",16,2024-12-27,2025-01-09,688512
4,0.04090419806243281,9.67,9.03,0.04730679013614049,12055981.5,0.0950000000000002,[0.40625  0.       0.921875 1.      ],17,2025-01-10,2025-01-15,688512
7,0.04916317991631787,10.03,9.24,0.03326889610912751,9822145.0,0.06714285714285698,"[0.40506329 0.48101266 0.25316456 0.18987342 0.         0.15189873
 1.        ]",18,2025-01-16,2025-01-24,688512
5,0.1349036402569593,10.6,9.34,0.02021434317336341,14048761.6,0.25199999999999995,[0.         0.33333333 0.6031746  0.62698413 1.        ],19,2025-01-27,2025-02-10,688512
2,0.20039100684261962,12.28,10.23,,25545539.0,1.0249999999999995,[0. 1.],20,2025-02-11,2025-02-12,688512
7,-0.003511852502194989,11.39,10.52,0.03555769013457256,22974435.42857143,-0.005714285714285846,"[1.         0.67816092 0.64367816 0.         0.55172414 0.54022989
 0.95402299]",21,2025-02-13,2025-02-21,688512
3,0.030438675022381366,11.51,11.17,0.0036415248929211994,15423482.333333334,0.11333333333333329,[0.         0.41176471 1.        ],22,2025-02-24,2025-02-26,688512
6,-0.0026362038664324372,11.38,10.48,0.04724128874633768,14405250.166666666,-0.005000000000000189,[1.         0.         0.18888889 0.65555556 0.61111111 0.96666667],23,2025-02-27,2025-03-06,688512
8,-0.0211009174311927,10.92,10.4,0.019838193642529107,7744435.25,-0.028750000000000053,"[0.96153846 1.         0.96153846 0.92307692 0.         0.42307692
 0.44230769 0.51923077]",24,2025-03-07,2025-03-18,688512
6,-0.05162523900573622,10.46,9.8,0.01917077069963976,6417508.5,-0.09000000000000015,[1.         0.96969697 0.39393939 0.04545455 0.         0.18181818],25,2025-03-19,2025-03-26,688512
4,0.008105369807497475,9.95,9.71,0.01963171381199479,5144695.5,0.020000000000000018,[0.66666667 0.54166667 0.         1.        ],26,2025-03-27,2025-04-01,688512
7,0.04162436548223352,10.26,7.75,0.11194367758550011,14001921.57142857,0.058571428571428594,"[0.83665339 0.7689243  0.         0.15537849 0.33864542 0.58964143
 1.        ]",27,2025-04-02,2025-04-11,688512
4,-0.0010050251256281193,9.95,9.56,0.034838096837584195,14009851.5,-0.0024999999999999467,[1.         0.64102564 0.         0.97435897],28,2025-04-14,2025-04-17,688512
2,0.010214504596527214,9.89,9.79,,10220198.0,0.05000000000000071,[0. 1.],29,2025-04-18,2025-04-21,688512
4,0.024464831804281367,10.05,9.7,0.01769126069314978,8767681.0,0.06000000000000005,[0.31428571 0.         0.34285714 1.        ],30,2025-04-22,2025-04-25,688512
4,0.05141129032258063,10.43,9.92,0.007822497199423352,10212378.75,0.12749999999999995,[0.         0.33333333 0.50980392 1.        ],31,2025-04-28,2025-05-06,688512
2,0.03012633624878528,10.6,10.29,,14083851.0,0.15500000000000025,[0. 1.],32,2025-05-07,2025-05-08,688512
2,0.013671875000000056,10.38,10.24,,9460312.0,0.07000000000000028,[0. 1.],33,2025-05-09,2025-05-12,688512
4,0.012596899224806104,10.45,10.02,0.033918547787433785,10416408.5,0.03249999999999975,[0.69767442 0.51162791 0.         1.        ],34,2025-05-13,2025-05-16,688512
6,-0.010679611650485553,10.3,10.0,0.015055428201387321,8446489.833333334,-0.018333333333333535,[1.         1.         0.73333333 0.76666667 0.         0.63333333],35,2025-05-19,2025-05-26,688512
3,0.032868525896414355,10.37,10.04,0.01183373591335846,8462478.666666666,0.11000000000000003,[0.         0.24242424 1.        ],36,2025-05-27,2025-05-29,688512
6,0.049554013875123884,10.59,10.08,0.007989842713084241,7241387.5,0.08333333333333333,[0.01960784 0.         0.2745098  0.54901961 0.62745098 1.        ],37,2025-05-30,2025-06-09,688512
7,-0.009737098344693247,10.29,9.94,0.014536288363171248,6065562.857142857,-0.014285714285714235,"[0.94285714 1.         0.85714286 0.         0.28571429 0.48571429
 0.65714286]",38,2025-06-10,2025-06-18,688512
5,0.06075697211155391,10.65,10.04,0.008897353213710003,7361348.6,0.12200000000000025,[0.         0.09836066 0.45901639 0.85245902 1.        ],39,2025-06-19,2025-06-25,688512
4,0.04671115347950431,10.98,10.49,0.008998992946310043,11162492.5,0.12250000000000005,[0.         0.32653061 0.85714286 1.        ],40,2025-06-26,2025-07-01,688512
5,0.002803738317757116,10.73,10.48,0.017506267226226,7506577.0,0.006000000000000227,[0.88 0.88 0.08 0.   1.  ],41,2025-07-02,2025-07-08,688512
4,0.03588290840415494,10.97,10.59,0.010388712370151517,7515589.25,0.0950000000000002,[0.         0.05263158 0.68421053 1.        ],42,2025-07-09,2025-07-14,688512
11,0.0809567617295309,11.75,10.87,0.011787447684377811,10102316.818181818,0.08000000000000007,"[0.         0.10227273 0.14772727 0.09090909 0.10227273 0.07954545
 0.05681818 0.36363636 0.63636364 0.65909091 1.        ]",43,2025-07-15,2025-07-29,688512
7,0.06065857885615261,12.24,11.48,0.01955934781046175,13975278.857142856,0.10000000000000016,"[0.07894737 0.01315789 0.         0.18421053 0.18421053 0.92105263
 1.        ]",44,2025-07-30,2025-08-07,688512
3,0.0635593220338983,12.55,11.8,0.021640220323855014,18251766.333333332,0.25,[0.         0.25333333 1.        ],45,2025-08-08,2025-08-12,688512
6,0.04723779023218574,13.08,12.18,0.03203240158542903,21555947.333333332,0.09833333333333331,[0.34444444 0.         0.83333333 0.77777778 0.83333333 1.        ],46,2025-08-13,2025-08-20,688512
4,0.05813953488372093,13.65,12.9,0.021547054750321475,22152895.0,0.1875,[0.         0.74666667 0.96       1.        ],47,2025-08-21,2025-08-26,688512
2,0.06069802731411235,13.98,13.18,,25688673.0,0.40000000000000036,[0. 1.],48,2025-08-27,2025-08-28,688512
6,-0.09384384384384384,13.32,11.77,0.033097780939905896,19175258.0,-0.20833333333333334,[1.         0.93548387 0.46451613 0.38709677 0.         0.19354839],49,2025-08-29,2025-09-05,688512
8,0.049331103678929754,12.55,11.51,0.024827149731165427,13262434.5,0.07374999999999998,"[0.43269231 0.08653846 0.         0.54807692 0.65384615 0.625
 0.86538462 1.        ]",50,2025-09-08,2025-09-17,688512
3,0.016286644951140152,12.48,12.22,0.018499744257947173,14371700.666666666,0.06666666666666703,[0.23076923 0.         1.        ],51,2025-09-18,2025-09-22,688512
2,0.053061224489795944,12.9,12.25,,17197053.0,0.3250000000000002,[0. 1.],52,2025-09-23,2025-09-24,688512
5,0.02270947533281135,13.06,12.47,0.02075022297666303,13019171.2,0.05800000000000018,[0.50847458 0.         0.11864407 0.55932203 1.        ],53,2025-09-25,2025-10-09,688512
2,0.016393442622950907,12.4,12.2,,15979855.5,0.10000000000000053,[0. 1.],54,2025-10-10,2025-10-13,688512
6,-0.037974683544303736,11.85,11.02,0.02664402033087691,10197204.5,-0.07499999999999989,[1.         0.98795181 0.55421687 0.         0.22891566 0.45783133],55,2025-10-14,2025-10-21,688512
5,0.05379188712522041,11.95,11.1,0.024151029373115595,9520349.4,0.12199999999999989,[0.28235294 0.         0.43529412 0.64705882 1.        ],56,2025-10-22,2025-10-28,688512
4,0.0016820857863750693,11.91,11.79,0.007967497487413759,6853836.25,0.004999999999999893,[0.83333333 0.         0.33333333 1.        ],57,2025-10-29,2025-11-03,688512
20,-0.027444253859348223,11.68,10.18,0.019929197138692446,6032141.95,-0.016000000000000014,"[0.98666667 0.96       1.         0.96666667 1.         0.90666667
 0.80666667 0.86       0.72666667 0.74       0.67333333 0.46
 0.35333333 0.         0.16666667 0.32666667 0.30666667 0.56666667
 0.66666667 0.77333333]",58,2025-11-04,2025-12-01,688512
5,-0.0017746228926352773,11.27,10.95,0.020821556169964815,5847524.0,-0.003999999999999915,[1.     0.     0.0625 0.8125 0.9375],59,2025-12-02,2025-12-08,688512
4,-0.008159564823209417,11.03,10.71,0.022384159770721026,5559398.25,-0.022499999999999964,[1.      0.78125 0.      0.71875],60,2025-12-09,2025-12-12,688512
6,0.010261194029850693,10.83,10.42,0.01740969429753754,5765216.5,0.01833333333333324,[0.73170732 0.         0.26829268 0.36585366 0.58536585 1.        ],61,2025-12-15,2025-12-22,688512
3,0.051594746716698,11.21,10.66,0.00020452082522411487,6271099.666666667,0.18333333333333357,[0.         0.49090909 1.        ],62,2025-12-23,2025-12-25,688512
10,0.08476104598737597,12.03,11.09,0.012046924998283318,7284649.9,0.09399999999999994,"[0.         0.04255319 0.06382979 0.07446809 0.41489362 0.36170213
 0.39361702 0.5        0.63829787 1.        ]",63,2025-12-26,2026-01-12,688512
9,0.0642123287671233,12.43,11.68,0.009570228446373933,10236862.0,0.08333333333333333,"[0.         0.05333333 0.13333333 0.52       0.4        0.46666667
 0.68       0.76       1.        ]",64,2026-01-13,2026-01-23,688512
2,0.028854080791426186,12.48,12.13,,13622572.0,0.17499999999999982,[0. 1.],65,2026-01-26,2026-01-27,688512
5,-0.03317152103559872,12.36,11.57,0.032968327181185114,10782895.0,-0.08200000000000003,[1.         0.53164557 0.59493671 0.         0.48101266],66,2026-01-28,2026-02-03,688512
11,0.12931034482758622,13.1,11.44,0.018738112724522107,9034354.090909092,0.13636363636363635,"[0.09638554 0.03012048 0.         0.28313253 0.27710843 0.28313253
 0.38554217 0.59638554 0.78915663 0.74096386 1.        ]",67,2026-02-04,2026-02-26,688512
9,-0.0015576323987538609,12.84,11.12,0.04962387873187506,13880093.777777778,-0.002222222222222175,"[1.         0.77906977 0.19767442 0.         0.23837209 0.25581395
 0.33139535 0.91860465 0.98837209]",68,2026-02-27,2026-03-11,688512
3,0.009623095429029609,12.59,12.18,0.040246788763835036,12952735.0,0.03999999999999974,[0.70731707 0.         1.        ],69,2026-03-12,2026-03-16,688512
2,0.02302631578947363,12.44,12.16,,11578123.0,0.13999999999999968,[0. 1.],70,2026-03-17,2026-03-18,688512
5,-0.01414309484193011,12.02,11.0,0.05042665182354319,14849403.8,-0.03399999999999999,[1.         0.75490196 0.         0.47058824 0.83333333],71,2026-03-19,2026-03-25,688512
2,0.07008086253369265,11.91,11.13,,17877218.5,0.3899999999999997,[0. 1.],72,2026-03-26,2026-03-27,688512
3,0.00680272108843538,11.84,11.35,0.055179609234326535,11443534.666666666,0.02666666666666669,[0.83673469 0.         1.        ],73,2026-03-30,2026-04-01,688512
4,0.0615384615384616,12.42,11.35,0.05482281179403127,10304051.0,0.18000000000000016,[0.3271028  0.         0.14953271 1.        ],74,2026-04-02,2026-04-08,688512
7,0.050570962479608565,12.88,12.26,0.012404969125311924,11085065.714285715,0.08857142857142872,"[0.         0.0483871  0.62903226 0.91935484 0.80645161 0.80645161
 1.        ]",75,2026-04-09,2026-04-17,688512
3,0.011848341232227517,12.81,12.66,0.0072547984366716604,9318008.333333334,0.05000000000000012,[0.         0.06666667 1.        ],76,2026-04-20,2026-04-22,688512
3,0.019261637239165203,12.7,12.46,0.001070442235004557,9682914.333333334,0.07999999999999947,[0.         0.45833333 1.        ],77,2026-04-23,2026-04-27,688512
7,0.10633116883116887,13.63,12.0,0.029407356873059478,14631723.857142856,0.18714285714285722,"[0.19631902 0.         0.41717791 0.63803681 0.78527607 0.73619632
 1.        ]",78,2026-04-28,2026-05-11,688512
4,0.14349112426035512,15.46,13.52,0.064736634445417,32109491.5,0.4850000000000003,[0.         0.01030928 0.8556701  1.        ],79,2026-05-12,2026-05-15,688512
3,0.02331778814123915,15.36,15.01,0.0015074894735489601,27786928.0,0.11666666666666654,[0.         0.54285714 1.        ],80,2026-05-18,2026-05-20,688512
2,0.19985775248933146,16.87,14.06,,40517804.0,1.4050000000000002,[0. 1.],81,2026-05-21,2026-05-22,688512
4,0.0,7.21,7.11,0.013967275083699613,1800555.5,0.0,[1. 0. 0. 1.],0,2024-09-12,2024-09-19,688548
8,0.4331926863572432,10.19,7.09,0.05887766078966551,11074767.5,0.3849999999999999,"[0.00645161 0.         0.07419355 0.09032258 0.14516129 0.25483871
 0.60967742 1.        ]",1,2024-09-20,2024-10-08,688548
4,-0.025806451612903247,9.3,8.67,0.051833485777459616,13159781.75,-0.06000000000000005,[1.         0.85714286 0.         0.61904762],2,2024-10-09,2024-10-14,688548
9,0.0627099664053752,9.49,8.64,0.02501310363695182,8898267.555555556,0.062222222222222276,"[0.34117647 0.24705882 0.         0.61176471 0.77647059 0.76470588
 0.76470588 0.78823529 1.        ]",3,2024-10-15,2024-10-25,688548
4,-0.007415254237288166,9.44,9.05,0.03482892578960133,7761814.75,-0.01750000000000007,[1.         0.         0.23076923 0.82051282],4,2024-10-28,2024-10-31,688548
7,0.1806167400881058,10.72,9.08,0.024713121742718776,13940806.142857144,0.23428571428571437,"[0.         0.03658537 0.17073171 0.15243902 0.51829268 0.72560976
 1.        ]",5,2024-11-01,2024-11-11,688548
2,0.014778325123152743,10.3,10.15,,12652160.5,0.07500000000000018,[0. 1.],6,2024-11-12,2024-11-13,688548
4,-0.01756097560975607,10.25,9.58,0.052794911391598885,10825261.5,-0.04499999999999993,[1.         0.17910448 0.         0.73134328],7,2024-11-14,2024-11-19,688548
6,-0.050999999999999976,10.0,9.25,0.02564643699596748,7687407.333333333,-0.08499999999999996,[1.         0.89333333 0.37333333 0.37333333 0.         0.32      ],8,2024-11-20,2024-11-27,688548
4,0.09677419354838694,10.2,9.3,0.02598623753940394,12662475.25,0.22499999999999964,[0.         0.11111111 0.74444444 1.        ],9,2024-11-28,2024-12-03,688548
6,0.14980158730158727,11.59,10.06,0.03788507586124601,19585071.666666668,0.25166666666666665,[0.0130719  0.         0.07189542 0.26797386 0.90849673 1.        ],10,2024-12-04,2024-12-11,688548
6,0.01396160558464209,11.62,11.05,0.024852411009707084,21335644.666666668,0.026666666666666394,[0.71929825 0.71929825 0.01754386 0.         0.49122807 1.        ],11,2024-12-12,2024-12-19,688548
4,-0.03124999999999997,11.2,10.58,0.03902923275343774,23608128.0,-0.08749999999999991,[1.         0.06451613 0.         0.43548387],12,2024-12-20,2024-12-25,688548
7,-0.05926622765757297,10.63,9.63,0.025439362345258166,10446716.285714285,-0.09000000000000011,[1.   0.92 0.59 0.44 0.14 0.   0.37],13,2024-12-26,2025-01-06,688548
6,0.008080808080808088,9.98,9.68,0.017163913920262674,6766560.166666667,0.013333333333333345,[0.73333333 0.76666667 0.43333333 0.06666667 0.         1.        ],14,2025-01-07,2025-01-14,688548
3,0.02743902439024386,10.11,9.84,0.007794540229936267,5578647.0,0.08999999999999986,[0.        0.2962963 1.       ],15,2025-01-15,2025-01-17,688548
5,-0.0029791459781530424,10.07,9.76,0.019712077198121337,4610529.8,-0.006000000000000227,[1.         0.70967742 0.4516129  0.         0.90322581],16,2025-01-20,2025-01-24,688548
4,0.08012170385395548,10.65,9.86,0.014676460469099172,7939286.5,0.19750000000000023,[0.         0.12658228 0.49367089 1.        ],17,2025-01-27,2025-02-07,688548
3,-0.006622516556291418,10.57,10.29,0.03316205609835556,7770464.333333333,-0.023333333333333428,[1.   0.   0.75],18,2025-02-10,2025-02-12,688548
5,0.0785854616895875,10.98,9.79,0.0676753973929966,9681089.2,0.16000000000000014,[0.32773109 0.31092437 0.15966387 0.         1.        ],19,2025-02-13,2025-02-19,688548
3,0.05018587360594804,11.3,10.73,0.03953447568431344,13308701.333333334,0.1800000000000003,[0.05263158 0.         1.        ],20,2025-02-20,2025-02-24,688548
8,0.02724795640326982,11.31,10.55,0.024262214855685034,11721739.5,0.03750000000000009,"[0.60526316 0.64473684 0.52631579 0.         0.10526316 0.17105263
 0.36842105 1.        ]",21,2025-02-25,2025-03-06,688548
7,0.016245487364620913,11.26,10.29,0.04007950291967306,14899215.42857143,0.025714285714285672,"[0.81443299 0.84536082 0.60824742 0.06185567 0.         0.25773196
 1.        ]",22,2025-03-07,2025-03-17,688548
6,-0.008904719501335676,11.23,10.88,0.013479478584445207,9886835.0,-0.016666666666666607,[1.         0.85714286 0.22857143 0.         0.25714286 0.71428571],23,2025-03-18,2025-03-25,688548
5,0.04822565969062778,11.52,10.99,0.009338527062107065,14040196.6,0.10599999999999987,[0.         0.49056604 0.71698113 0.98113208 1.        ],24,2025-03-26,2025-04-01,688548
8,-0.00781928757602084,11.51,10.83,0.029427137626681563,11636347.625,-0.011249999999999982,"[1.         0.98529412 0.         0.04411765 0.32352941 0.23529412
 0.85294118 0.86764706]",25,2025-04-02,2025-04-14,688548
6,0.03150315031503163,11.46,11.05,0.014139511520395862,9106674.833333334,0.05833333333333357,[0.14634146 0.         0.56097561 0.56097561 0.3902439  1.        ],26,2025-04-15,2025-04-22,688548
7,-0.03482142857142847,11.2,10.59,0.015036583487108419,8931623.142857144,-0.05571428571428554,"[1.         0.83606557 0.80327869 0.32786885 0.         0.14754098
 0.36065574]",27,2025-04-23,2025-05-06,688548
4,-0.018552875695732773,10.78,10.39,0.022245879351917817,7854162.75,-0.04999999999999982,[1.         0.69230769 0.         0.48717949],28,2025-05-07,2025-05-12,688548
2,0.013765978367748335,10.31,10.17,,11466094.5,0.07000000000000028,[0. 1.],29,2025-05-13,2025-05-14,688548
9,-0.018500486854917186,10.27,9.81,0.012475492570100957,6329376.666666667,-0.021111111111111056,"[1.         0.84782609 0.65217391 0.47826087 0.52173913 0.26086957
 0.         0.04347826 0.58695652]",30,2025-05-15,2025-05-27,688548
2,0.010020040080160284,10.08,9.98,,4707862.0,0.04999999999999982,[0. 1.],31,2025-05-28,2025-05-29,688548
4,-0.0010020040080160107,9.98,9.87,0.009689965839006434,6521439.0,-0.0024999999999999467,[1.         0.18181818 0.         0.90909091],32,2025-05-30,2025-06-05,688548
5,0.007049345417925507,10.0,9.77,0.014463664110563192,6246952.8,0.014000000000000058,[0.69565217 0.39130435 0.         0.95652174 1.        ],33,2025-06-06,2025-06-12,688548
7,0.024590163934426253,10.0,9.73,0.009945261188298972,6100649.285714285,0.034285714285714315,"[0.11111111 0.         0.18518519 0.18518519 0.11111111 0.14814815
 1.        ]",34,2025-06-13,2025-06-23,688548
6,0.025150905432595575,10.19,9.88,0.010049045910872023,9262821.0,0.041666666666666664,[0.19354839 0.29032258 0.         0.38709677 0.4516129  1.        ],35,2025-06-24,2025-07-01,688548
20,0.015968063872255505,10.18,9.83,0.006618646249218917,6925470.7,0.008000000000000007,"[0.54285714 0.42857143 0.2        0.2        0.42857143 0.37142857
 0.42857143 0.45714286 0.45714286 0.34285714 0.17142857 0.05714286
 0.         0.02857143 0.22857143 0.2        0.57142857 0.8
 0.57142857 1.        ]",36,2025-07-02,2025-07-29,688548
